sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,conceptId,comment
372-Diagnostic Tests-Scoring test result-IAPT SCALES,372-Diagnostic Tests-Scoring test result-IAPT SCALES,791,,0.32682278752326965,APPROVED,0,
372-Diagnostic Tests-Scoring test result-YEARS.,372-Diagnostic Tests-Scoring test result-YEARS.,2,,0.31460291147232056,APPROVED,0,
372-Diagnostic Tests-Scoring test result-DBP,372-Diagnostic Tests-Scoring test result-DBP,1,,0.343196302652359,APPROVED,0,
372-Diagnostic Tests-Scoring test result-20CIGS/DAY =,372-Diagnostic Tests-Scoring test result-20CIGS/DAY =,1,,0.29310211539268494,APPROVED,0,
372-Diagnostic Tests-Scoring test result-Automatic,372-Diagnostic Tests-Scoring test result-Automatic,787,,0.3491581082344055,APPROVED,0,
372-Diagnostic Tests-Scoring test result-43736,372-Diagnostic Tests-Scoring test result-43736,2,,0.32598766684532166,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0.129,372-Diagnostic Tests-Scoring test result-0.129,1,,0.3471641540527344,APPROVED,0,
372-Diagnostic Tests-Scoring test result-Q RISK CALCUL,372-Diagnostic Tests-Scoring test result-Q RISK CALCUL,1,,0.3530186414718628,APPROVED,0,
372-Diagnostic Tests-Scoring test result-6,372-Diagnostic Tests-Scoring test result-6,769,,0.37879836559295654,APPROVED,0,
372-Diagnostic Tests-Scoring test result-AUDDIT-C,372-Diagnostic Tests-Scoring test result-AUDDIT-C,2,,0.32063981890678406,APPROVED,0,
372-Diagnostic Tests-Scoring test result-JBS RISK SCOR,372-Diagnostic Tests-Scoring test result-JBS RISK SCOR,1,,0.29803094267845154,APPROVED,0,
372-Diagnostic Tests-Scoring test result-9 SYPMTOMS,372-Diagnostic Tests-Scoring test result-9 SYPMTOMS,1,,0.28188297152519226,APPROVED,0,
372-Diagnostic Tests-Scoring test result-MMSE,372-Diagnostic Tests-Scoring test result-MMSE,706,,0.350487619638443,APPROVED,0,
372-Diagnostic Tests-Scoring test result-43600,372-Diagnostic Tests-Scoring test result-43600,2,,0.3417913615703583,APPROVED,0,
372-Diagnostic Tests-Scoring test result-1BEST.5 WORST,372-Diagnostic Tests-Scoring test result-1BEST.5 WORST,1,,0.30426034331321716,APPROVED,0,
372-Diagnostic Tests-Scoring test result-HAD 11/11,372-Diagnostic Tests-Scoring test result-HAD 11/11,1,,0.32398343086242676,APPROVED,0,
372-Diagnostic Tests-Scoring test result-NIL,372-Diagnostic Tests-Scoring test result-NIL,686,,0.36727240681648254,APPROVED,0,
372-Diagnostic Tests-Scoring test result-SELF QUESTION,372-Diagnostic Tests-Scoring test result-SELF QUESTION,2,,0.36160972714424133,APPROVED,0,
372-Diagnostic Tests-Scoring test result-A&D,372-Diagnostic Tests-Scoring test result-A&D,1,,0.32534483075141907,APPROVED,0,
372-Diagnostic Tests-Scoring test result-24.9,372-Diagnostic Tests-Scoring test result-24.9,1,,0.3497063219547272,APPROVED,0,
372-Diagnostic Tests-Scoring test result-CSHA FRAILTY,372-Diagnostic Tests-Scoring test result-CSHA FRAILTY,681,,0.3123423755168915,APPROVED,0,
372-Diagnostic Tests-Scoring test result-22.5,372-Diagnostic Tests-Scoring test result-22.5,2,,0.360020250082016,APPROVED,0,
372-Diagnostic Tests-Scoring test result-QRISK2-2017,372-Diagnostic Tests-Scoring test result-QRISK2-2017,1,,0.29095757007598877,APPROVED,0,
372-Diagnostic Tests-Scoring test result-CORONARY CALC,372-Diagnostic Tests-Scoring test result-CORONARY CALC,1,,0.35940873622894287,APPROVED,0,
372-Diagnostic Tests-Scoring test result-10,372-Diagnostic Tests-Scoring test result-10,659,,0.37967437505722046,APPROVED,0,
372-Diagnostic Tests-Scoring test result-18.5,372-Diagnostic Tests-Scoring test result-18.5,2,,0.3548651933670044,APPROVED,0,
372-Diagnostic Tests-Scoring test result-HAMD,372-Diagnostic Tests-Scoring test result-HAMD,1,,0.3594841957092285,APPROVED,0,
372-Diagnostic Tests-Scoring test result-AUDIT=C,372-Diagnostic Tests-Scoring test result-AUDIT=C,1,,0.27492982149124146,APPROVED,0,
372-Diagnostic Tests-Scoring test result-SHORT AUDIT C,372-Diagnostic Tests-Scoring test result-SHORT AUDIT C,651,,0.33235934376716614,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0.119,372-Diagnostic Tests-Scoring test result-0.119,2,,0.34566593170166016,APPROVED,0,
372-Diagnostic Tests-Scoring test result-AT 10/52,372-Diagnostic Tests-Scoring test result-AT 10/52,1,,0.32961589097976685,APPROVED,0,
372-Diagnostic Tests-Scoring test result-PPS 40 %,372-Diagnostic Tests-Scoring test result-PPS 40 %,1,,0.33577409386634827,APPROVED,0,
372-Diagnostic Tests-Scoring test result-FAST TEST,372-Diagnostic Tests-Scoring test result-FAST TEST,634,,0.35464638471603394,APPROVED,0,
372-Diagnostic Tests-Scoring test result-/30 MMSE,372-Diagnostic Tests-Scoring test result-/30 MMSE,2,,0.31259265542030334,APPROVED,0,
372-Diagnostic Tests-Scoring test result-1=4 2=0 =2,372-Diagnostic Tests-Scoring test result-1=4 2=0 =2,1,,0.2317618429660797,APPROVED,0,
372-Diagnostic Tests-Scoring test result-15,372-Diagnostic Tests-Scoring test result-15,624,,0.37642189860343933,APPROVED,0,
372-Diagnostic Tests-Scoring test result-8%='VERY LOW,372-Diagnostic Tests-Scoring test result-8%='VERY LOW,1,,0.23605167865753174,APPROVED,0,
372-Diagnostic Tests-Scoring test result-1+2+21,372-Diagnostic Tests-Scoring test result-1+2+21,1,,0.2940853536128998,APPROVED,0,
372-Diagnostic Tests-Scoring test result-NOT DONE,372-Diagnostic Tests-Scoring test result-NOT DONE,2,,0.34348607063293457,APPROVED,0,
372-Diagnostic Tests-Scoring test result-8,372-Diagnostic Tests-Scoring test result-8,614,,0.3782368004322052,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0.135,372-Diagnostic Tests-Scoring test result-0.135,1,,0.3487817645072937,APPROVED,0,
372-Diagnostic Tests-Scoring test result-INT,372-Diagnostic Tests-Scoring test result-INT,1,,0.38048553466796875,APPROVED,0,
372-Diagnostic Tests-Scoring test result-CHARDS,372-Diagnostic Tests-Scoring test result-CHARDS,2,,0.36684495210647583,APPROVED,0,
372-Diagnostic Tests-Scoring test result-7,372-Diagnostic Tests-Scoring test result-7,593,,0.37692776322364807,APPROVED,0,
372-Diagnostic Tests-Scoring test result-43696,372-Diagnostic Tests-Scoring test result-43696,1,,0.320228636264801,APPROVED,0,
372-Diagnostic Tests-Scoring test result-QUESATIONAIRE,372-Diagnostic Tests-Scoring test result-QUESATIONAIRE,2,,0.32641521096229553,APPROVED,0,
372-Diagnostic Tests-Scoring test result-ACTION NEEDED,372-Diagnostic Tests-Scoring test result-ACTION NEEDED,1,,0.3491305112838745,APPROVED,0,
372-Diagnostic Tests-Scoring test result-PSQ(,372-Diagnostic Tests-Scoring test result-PSQ(,1,,0.3081947863101959,APPROVED,0,
372-Diagnostic Tests-Scoring test result-CASTLEFIELD,372-Diagnostic Tests-Scoring test result-CASTLEFIELD,592,,0.3339569866657257,APPROVED,0,
372-Diagnostic Tests-Scoring test result-30/20X30,372-Diagnostic Tests-Scoring test result-30/20X30,2,,0.3045497238636017,APPROVED,0,
372-Diagnostic Tests-Scoring test result-28 X 1.5,372-Diagnostic Tests-Scoring test result-28 X 1.5,1,,0.3423183858394623,APPROVED,0,
372-Diagnostic Tests-Scoring test result-RCA,372-Diagnostic Tests-Scoring test result-RCA,1,,0.3549838662147522,APPROVED,0,
372-Diagnostic Tests-Scoring test result-20,372-Diagnostic Tests-Scoring test result-20,585,,0.3806303143501282,APPROVED,0,
372-Diagnostic Tests-Scoring test result-RELATIVE,372-Diagnostic Tests-Scoring test result-RELATIVE,2,,0.36352604627609253,APPROVED,0,
372-Diagnostic Tests-Scoring test result-FRAMINGAM,372-Diagnostic Tests-Scoring test result-FRAMINGAM,1,,0.36186936497688293,APPROVED,0,
372-Diagnostic Tests-Scoring test result-FRAX CALCULAT,372-Diagnostic Tests-Scoring test result-FRAX CALCULAT,1,,0.33230137825012207,APPROVED,0,
372-Diagnostic Tests-Scoring test result-JBS CVD RISK,372-Diagnostic Tests-Scoring test result-JBS CVD RISK,584,,0.3511480987071991,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0.196,372-Diagnostic Tests-Scoring test result-0.196,2,,0.34286436438560486,APPROVED,0,
372-Diagnostic Tests-Scoring test result-13/16,372-Diagnostic Tests-Scoring test result-13/16,1,,0.3254540264606476,APPROVED,0,
372-Diagnostic Tests-Scoring test result-NEW SCORING,372-Diagnostic Tests-Scoring test result-NEW SCORING,1,,0.3633323907852173,APPROVED,0,
372-Diagnostic Tests-Scoring test result-18,372-Diagnostic Tests-Scoring test result-18,535,,0.37571513652801514,APPROVED,0,
372-Diagnostic Tests-Scoring test result-BECKS,372-Diagnostic Tests-Scoring test result-BECKS,2,,0.35751739144325256,APPROVED,0,
372-Diagnostic Tests-Scoring test result-92,372-Diagnostic Tests-Scoring test result-92,1,,0.35231053829193115,APPROVED,0,
372-Diagnostic Tests-Scoring test result-ROSELINE,372-Diagnostic Tests-Scoring test result-ROSELINE,1,,0.3539375960826874,APPROVED,0,
372-Diagnostic Tests-Scoring test result-SCORE METHOD REMOVED,372-Diagnostic Tests-Scoring test result-SCORE METHOD REMOVED,533,,0.37378326058387756,APPROVED,0,
372-Diagnostic Tests-Scoring test result-FRAMINGAHAM,372-Diagnostic Tests-Scoring test result-FRAMINGAHAM,2,,0.32720842957496643,APPROVED,0,
372-Diagnostic Tests-Scoring test result-WHP,372-Diagnostic Tests-Scoring test result-WHP,1,,0.3482777774333954,APPROVED,0,
372-Diagnostic Tests-Scoring test result-QINTERVENION,372-Diagnostic Tests-Scoring test result-QINTERVENION,1,,0.3038690388202667,APPROVED,0,
372-Diagnostic Tests-Scoring test result-16,372-Diagnostic Tests-Scoring test result-16,530,,0.3737960457801819,APPROVED,0,
372-Diagnostic Tests-Scoring test result-CHADS2VAS,372-Diagnostic Tests-Scoring test result-CHADS2VAS,2,,0.34749236702919006,APPROVED,0,
372-Diagnostic Tests-Scoring test result-20-30,372-Diagnostic Tests-Scoring test result-20-30,1,,0.3517293632030487,APPROVED,0,
372-Diagnostic Tests-Scoring test result-3.08,372-Diagnostic Tests-Scoring test result-3.08,1,,0.3516288995742798,APPROVED,0,
372-Diagnostic Tests-Scoring test result-9,372-Diagnostic Tests-Scoring test result-9,530,,0.3765290677547455,APPROVED,0,
372-Diagnostic Tests-Scoring test result-COR10,372-Diagnostic Tests-Scoring test result-COR10,2,,0.3463066816329956,APPROVED,0,
372-Diagnostic Tests-Scoring test result-27.8,372-Diagnostic Tests-Scoring test result-27.8,1,,0.34769925475120544,APPROVED,0,
372-Diagnostic Tests-Scoring test result-QUESTIONAITRE,372-Diagnostic Tests-Scoring test result-QUESTIONAITRE,1,,0.3285256028175354,APPROVED,0,
372-Diagnostic Tests-Scoring test result-14,372-Diagnostic Tests-Scoring test result-14,521,,0.37335360050201416,APPROVED,0,
372-Diagnostic Tests-Scoring test result-20/20*35,372-Diagnostic Tests-Scoring test result-20/20*35,2,,0.2844446003437042,APPROVED,0,
"372-Diagnostic Tests-Scoring test result-3,00","372-Diagnostic Tests-Scoring test result-3,00",1,,0.34669923782348633,APPROVED,0,
372-Diagnostic Tests-Scoring test result-AUDITC,372-Diagnostic Tests-Scoring test result-AUDITC,518,,0.3375243544578552,APPROVED,0,
372-Diagnostic Tests-Scoring test result-26 WEEK POST,372-Diagnostic Tests-Scoring test result-26 WEEK POST,1,,0.3066805601119995,APPROVED,0,
372-Diagnostic Tests-Scoring test result-/30.,372-Diagnostic Tests-Scoring test result-/30.,2,,0.3277322053909302,APPROVED,0,
372-Diagnostic Tests-Scoring test result-WELLS SCORE.,372-Diagnostic Tests-Scoring test result-WELLS SCORE.,1,,0.36788439750671387,APPROVED,0,
372-Diagnostic Tests-Scoring test result-SELF,372-Diagnostic Tests-Scoring test result-SELF,505,,0.374917596578598,APPROVED,0,
372-Diagnostic Tests-Scoring test result-PHQ9 (27),372-Diagnostic Tests-Scoring test result-PHQ9 (27),1,,0.31709760427474976,APPROVED,0,
372-Diagnostic Tests-Scoring test result-PHQ QUESTIONN,372-Diagnostic Tests-Scoring test result-PHQ QUESTIONN,2,,0.3715636134147644,APPROVED,0,
372-Diagnostic Tests-Scoring test result-25 WEEK POST,372-Diagnostic Tests-Scoring test result-25 WEEK POST,1,,0.31712624430656433,APPROVED,0,
372-Diagnostic Tests-Scoring test result-11,372-Diagnostic Tests-Scoring test result-11,484,,0.37374454736709595,APPROVED,0,
372-Diagnostic Tests-Scoring test result-ASSIGN-SCORE.,372-Diagnostic Tests-Scoring test result-ASSIGN-SCORE.,1,,0.32175877690315247,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0.4,372-Diagnostic Tests-Scoring test result-0.4,2,,0.3655768930912018,APPROVED,0,
372-Diagnostic Tests-Scoring test result-BLF ACT,372-Diagnostic Tests-Scoring test result-BLF ACT,1,,0.33599942922592163,APPROVED,0,
372-Diagnostic Tests-Scoring test result-- PHQ-9,372-Diagnostic Tests-Scoring test result-- PHQ-9,1,,0.3653154969215393,APPROVED,0,
372-Diagnostic Tests-Scoring test result-CHADSVAS,372-Diagnostic Tests-Scoring test result-CHADSVAS,2,,0.3257419168949127,APPROVED,37017409,
372-Diagnostic Tests-Scoring test result-JBS CRPCHART,372-Diagnostic Tests-Scoring test result-JBS CRPCHART,1,,0.2776851952075958,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0.134,372-Diagnostic Tests-Scoring test result-0.134,1,,0.34685176610946655,APPROVED,0,
372-Diagnostic Tests-Scoring test result-QUANTATIVE,372-Diagnostic Tests-Scoring test result-QUANTATIVE,2,,0.33977577090263367,APPROVED,0,
372-Diagnostic Tests-Scoring test result-HDS,372-Diagnostic Tests-Scoring test result-HDS,1,,0.34335044026374817,APPROVED,0,
372-Diagnostic Tests-Scoring test result-EXCEL SPREADS,372-Diagnostic Tests-Scoring test result-EXCEL SPREADS,1,,0.3246731758117676,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0.108,372-Diagnostic Tests-Scoring test result-0.108,2,,0.34795817732810974,APPROVED,0,
372-Diagnostic Tests-Scoring test result-20CIGS/DAILY,372-Diagnostic Tests-Scoring test result-20CIGS/DAILY,1,,0.282157838344574,APPROVED,0,
372-Diagnostic Tests-Scoring test result-417,372-Diagnostic Tests-Scoring test result-417,1,,0.35451486706733704,APPROVED,0,
372-Diagnostic Tests-Scoring test result-E MIMS,372-Diagnostic Tests-Scoring test result-E MIMS,2,,0.33438578248023987,APPROVED,0,
372-Diagnostic Tests-Scoring test result-AUDFIT-C,372-Diagnostic Tests-Scoring test result-AUDFIT-C,1,,0.30704793334007263,APPROVED,0,
372-Diagnostic Tests-Scoring test result-MINI COG TEST,372-Diagnostic Tests-Scoring test result-MINI COG TEST,1,,0.3401946723461151,APPROVED,0,
372-Diagnostic Tests-Scoring test result-HADQ,372-Diagnostic Tests-Scoring test result-HADQ,2,,0.34180235862731934,APPROVED,0,
372-Diagnostic Tests-Scoring test result-2.05,372-Diagnostic Tests-Scoring test result-2.05,1,,0.3608962893486023,APPROVED,0,
372-Diagnostic Tests-Scoring test result-ON LINE,372-Diagnostic Tests-Scoring test result-ON LINE,1,,0.3572925329208374,APPROVED,0,
372-Diagnostic Tests-Scoring test result-15/20*17,372-Diagnostic Tests-Scoring test result-15/20*17,2,,0.27974092960357666,APPROVED,0,
372-Diagnostic Tests-Scoring test result-PHOQ-9,372-Diagnostic Tests-Scoring test result-PHOQ-9,1,,0.32005491852760315,APPROVED,0,
372-Diagnostic Tests-Scoring test result-15,372-Diagnostic Tests-Scoring test result-15,1,,0.37642189860343933,APPROVED,0,
372-Diagnostic Tests-Scoring test result-MEAN,372-Diagnostic Tests-Scoring test result-MEAN,2,,0.37480172514915466,APPROVED,0,
372-Diagnostic Tests-Scoring test result-FULL A,372-Diagnostic Tests-Scoring test result-FULL A,1,,0.36119019985198975,APPROVED,0,
372-Diagnostic Tests-Scoring test result-AUDIR,372-Diagnostic Tests-Scoring test result-AUDIR,1,,0.34351468086242676,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0.205,372-Diagnostic Tests-Scoring test result-0.205,2,,0.3472304940223694,APPROVED,0,
372-Diagnostic Tests-Scoring test result-21 OUT OF 28,372-Diagnostic Tests-Scoring test result-21 OUT OF 28,1,,0.3406999111175537,APPROVED,0,
372-Diagnostic Tests-Scoring test result-JBSC RISK PRE,372-Diagnostic Tests-Scoring test result-JBSC RISK PRE,1,,0.29395928978919983,APPROVED,0,
372-Diagnostic Tests-Scoring test result-CCQ,372-Diagnostic Tests-Scoring test result-CCQ,2,,0.35360419750213623,APPROVED,0,
372-Diagnostic Tests-Scoring test result-Q2RISK,372-Diagnostic Tests-Scoring test result-Q2RISK,1,,0.28484079241752625,APPROVED,0,
372-Diagnostic Tests-Scoring test result-RISK CALC.,372-Diagnostic Tests-Scoring test result-RISK CALC.,1,,0.32597222924232483,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0.1,372-Diagnostic Tests-Scoring test result-0.1,2,,0.36757752299308777,APPROVED,0,
372-Diagnostic Tests-Scoring test result-CVD RISK2%,372-Diagnostic Tests-Scoring test result-CVD RISK2%,1,,0.3045315742492676,APPROVED,0,
372-Diagnostic Tests-Scoring test result-INFORMAL,372-Diagnostic Tests-Scoring test result-INFORMAL,1,,0.372878760099411,APPROVED,0,
372-Diagnostic Tests-Scoring test result-HADS 6,372-Diagnostic Tests-Scoring test result-HADS 6,1,,0.35463058948516846,APPROVED,0,
372-Diagnostic Tests-Scoring test result-ANKLE SWELLIN,372-Diagnostic Tests-Scoring test result-ANKLE SWELLIN,1,,0.4372619390487671,APPROVED,0,
372-Diagnostic Tests-Scoring test result-CVD RISK 7%,372-Diagnostic Tests-Scoring test result-CVD RISK 7%,1,,0.3544485867023468,APPROVED,0,
372-Diagnostic Tests-Scoring test result-17715,372-Diagnostic Tests-Scoring test result-17715,1,,0.3259516656398773,APPROVED,0,
372-Diagnostic Tests-Scoring test result-PERCENT - EMI,372-Diagnostic Tests-Scoring test result-PERCENT - EMI,1,,0.3328338861465454,APPROVED,0,
372-Diagnostic Tests-Scoring test result-Q-RISK 3,372-Diagnostic Tests-Scoring test result-Q-RISK 3,1,,0.31284794211387634,APPROVED,0,
372-Diagnostic Tests-Scoring test result-KNOWLEDGE,372-Diagnostic Tests-Scoring test result-KNOWLEDGE,1,,0.476490318775177,APPROVED,0,
372-Diagnostic Tests-Scoring test result-QRISK2 - 2016,372-Diagnostic Tests-Scoring test result-QRISK2 - 2016,1,,0.3900260627269745,APPROVED,0,
372-Diagnostic Tests-Scoring test result-2 -3 LIFELONG,372-Diagnostic Tests-Scoring test result-2 -3 LIFELONG,1,,0.30460283160209656,APPROVED,0,
372-Diagnostic Tests-Scoring test result-SCORE 0,372-Diagnostic Tests-Scoring test result-SCORE 0,1,,0.3860081136226654,APPROVED,0,
372-Diagnostic Tests-Scoring test result-4.0-0,372-Diagnostic Tests-Scoring test result-4.0-0,1,,0.32596462965011597,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0.174,372-Diagnostic Tests-Scoring test result-0.174,1,,0.34122219681739807,APPROVED,0,
372-Diagnostic Tests-Scoring test result-WMC/SHEFFIELD,372-Diagnostic Tests-Scoring test result-WMC/SHEFFIELD,1,,0.29420268535614014,APPROVED,0,
372-Diagnostic Tests-Scoring test result-4UNITS P/W,372-Diagnostic Tests-Scoring test result-4UNITS P/W,1,,0.2794976234436035,APPROVED,0,
372-Diagnostic Tests-Scoring test result-CUMULATIVE,372-Diagnostic Tests-Scoring test result-CUMULATIVE,1,,0.34386271238327026,APPROVED,0,
372-Diagnostic Tests-Scoring test result-A 25 D 27,372-Diagnostic Tests-Scoring test result-A 25 D 27,1,,0.3331632614135742,APPROVED,0,
372-Diagnostic Tests-Scoring test result-SCORE -2,372-Diagnostic Tests-Scoring test result-SCORE -2,1,,0.3531133830547333,APPROVED,0,
372-Diagnostic Tests-Scoring test result-Q+A,372-Diagnostic Tests-Scoring test result-Q+A,1,,0.30815789103507996,APPROVED,0,
372-Diagnostic Tests-Scoring test result-20/52,372-Diagnostic Tests-Scoring test result-20/52,1,,0.33461955189704895,APPROVED,0,
372-Diagnostic Tests-Scoring test result-VERY DIFF,372-Diagnostic Tests-Scoring test result-VERY DIFF,1,,0.3385142982006073,APPROVED,0,
372-Diagnostic Tests-Scoring test result-MONTHLY,372-Diagnostic Tests-Scoring test result-MONTHLY,1,,0.33630096912384033,APPROVED,0,
372-Diagnostic Tests-Scoring test result-BDS,372-Diagnostic Tests-Scoring test result-BDS,1,,0.3425543010234833,APPROVED,0,
372-Diagnostic Tests-Scoring test result-OLD,372-Diagnostic Tests-Scoring test result-OLD,1,,0.3686414957046509,APPROVED,0,
